# radiation_response_candidates — measured radiation responses mapped, or refused,
# against the parameters the CPM and the coupling contract actually name
#
# NOT ONE RECORD IN THIS LEDGER CAN IDENTIFY hamiltonian_radiation. That term
# requires SPATIAL REDISTRIBUTION OF BIOMASS IN A CHARACTERISED DOSE GRADIENT,
# and every irradiation located in the audit is a uniform field, an areal
# growth assay, or a survival curve. The one measured photon dose gradient in
# the whole audit (Bland 2022, 85.2 rad at the central plug to 6.1 rad at the
# growing edge, a 14-fold intra-colony variation) is read out as colony
# DIAMETER — an areal growth measurement, which cannot identify a directional
# term however good its dosimetry. The one architecture that could in
# principle identify one (Zhdanova 2004: directional source, spatial gradient,
# quantified directional response, exact modelled species) is blocked twice
# over: whether its gradient at the growth front was measured or calculated is
# unverified, and directed hyphal elongation has no CPM representation at all.
#
# This ledger is a MAPPING PASS over the evidence, not a calibration and not a
# second copy of the evidence. It populates nothing: lattice_pitch_um,
# density_g_cm3, seconds_per_mcs, normalization.hamiltonian_scale,
# normalization.melanin_scale and every material composition are untouched by
# every row, and no row may be read as implying one. candidate_parameter names
# the parameter a row BEARS ON if its blockers ever clear; it never asserts a
# value, and status is the verdict on THAT mapping question — not on whether
# the data can be downloaded, which is ledger 1's column (access_status in
# data/research/radiotrophic_dataset_candidates.csv, joined here on
# dataset_id). It is also NOT a proof of absence: every "no candidate found"
# row is a search result on one date across a named set of repositories,
# sampled and not exhausted.
#
# THE FOUR MAPPING RULES, applied per row and not relaxed:
#   hamiltonian_radiation — needs spatial redistribution in a CHARACTERISED
#     dose gradient. An areal growth or shielding experiment cannot identify a
#     directional term, and each such row says so in its own notes.
#   melanin_production — needs quantitative melanin or pigmentation against
#     dose, dose rate, modality, nutrient state and time, WITH a
#     melanized/non-melanized contrast. No located study supplies both halves;
#     they sit in different papers, on different strains, under different
#     melanization regimes. Stitching them would be a fabrication.
#   parcel_temporal_observable — needs a field-level statistic on BOTH sides.
#     A per-cell trace is not a parcel statistic; that is exactly what
#     disqualified single_cell_msd in
#     data/calibration/spatial/time_observable.csv.
#   growth_survival — STAYS unsupported_by_current_model however good the data
#     are. The CPM has no nutrient-driven biomass creation: divide_cell! has
#     no trigger and state.nutrient is never read by compute_delta_H. That is
#     a MODEL fact, not an evidence gap, and no quantity of survival data
#     changes it. future_growth_model carries the same fact for records whose
#     endpoint is biomass increase rather than survival.
# And one exclusion that is not a rule but a consequence: A TRANSCRIPTOME
# ALONE DOES NOT DEFINE A CPM SCALE PARAMETER, and a proteome alone does not
# define an OpenMC material. Several rows here are transcriptomes and every
# one of them says so in its own notes.
#
# NO ROW IS status ready, and that is the finding rather than an oversight.
# Forty-three of the sixty-four map to candidate_parameter none; the
# twenty-one that name a parameter are blocked on a measurement or
# unsupported_by_current_model, which awaits a MODEL CHANGE and is
# deliberately distinct from blocked.
#
# PHENOTYPE FOLLOWS THE ENDPOINT MEASURED. response_type carries ledger 1's
# phenotype_labels unchanged, from the closed vocabulary radiotrophic |
# radiotropic | radioresistant | melanized_radioprotective |
# radiation_responsive | radiation_shielding | none_demonstrated. Relabelling
# radioresistance as radiotrophy is a STOP CONDITION, not a judgement call:
# radiotrophic is earned by exactly one row (Dadachova 2007) and radiotropic
# by exactly one (Zhdanova 2004). radiation_shielding is earned by NONE — the
# term needs transmitted radiation reduced by biomass, and the only measured
# transmission in the audit is melanin in solution against a cellulose control
# of matched elemental composition, where the result is a null. UV, in any
# band, is not ionizing radiation for this project under any circumstances.
#
# applicability carries ledger 1's model_contribution token for the same
# dataset_id, unchanged, so the two ledgers do not fork a vocabulary:
# model_revision_evidence | prior_only | pipeline_validation | protocol_only |
# none. current_model_support opens with one of represented_but_uncalibrated |
# unsupported_by_current_model | model_revision_required | not_applicable and
# then says why, because a bare token cannot carry a model fact.
#
# UNIQUENESS KEY: evidence_id
# Blank numeric cells mean NOT MEASURED. They are never read as zero.
# BOOLEAN cells are {true, false, unverified}. unverified is the honest value
# wherever the record did not say or was not inspected on that point; a blank
# never means "no". not_measured means the quantity was never measured and
# not_applicable means no such quantity exists for that record — three
# distinct facts, never collapsed into one another.
#
# radiation_contract_complete is TRUE ON NO ROW: false on sixty-one, unverified
# on three. Not one located record states modality, energy or spectrum, dose,
# dose rate, exposure duration, source geometry AND dosimetry method together;
# the three that read unverified rather than false are the ones whose landing
# page or paywalled Methods were not readable at all, so even the failure could
# not be confirmed. This is why no row can enter a transport comparison.
#
# STOP CONDITIONS HIT BY THIS MAPPING PASS:
#   TARGETED_LAB_EXPERIMENT_REQUIRED — the discriminating measurement is
#     dose-resolved growth and metabolic rate under a characterised photon
#     field, with an isogenic melanin-null contrast, on the target strains,
#     with the media carbon budget closed. It exists in no archive and cannot
#     be requested from anyone, because nobody has made it.
#   NO hamiltonian_radiation CANDIDATE — stated in full at the top.
#   MELANIN HALVES IN DIFFERENT PAPERS — ten rows carry candidate_parameter
#     melanin_production and not one of them supplies both halves. The pigment
#     half (Wang 1996) had no radiation at all; the dose halves quantify
#     transcripts, chemistry, or a mean grey value on an image.
#   UNSUPPORTED_BY_CURRENT_MODEL — growth, survival and radiotropism, against
#     genuinely excellent data. Awaiting a MODEL CHANGE, deliberately distinct
#     from blocked, which awaits a measurement.
#   NO OpenMC PHOTON VALIDATION CANDIDATE — the two nearest records fail on
#     opposite axes: Bland 2022 has a photon field and no transport
#     measurement, Vasileiou 2020 has a transport measurement and no photons.
#   ISS FIELD IRRECONCILABLE — no dose axis exists in the flagship record at
#     all, so no dose-response transform can be fitted to it.
#
# SOURCE REGISTRY: every source_id resolves in data/sources.csv, to the same
# RADIOTROPHIC_AUDIT_2026 row ledger 1 cites. Per-record DOIs and accessions
# live in ledger 1's persistent_identifier column and are not duplicated here.
evidence_id,dataset_id,species,response_type,measured_observable,independent_variable,radiation_contract_complete,spatial_gradient_available,physical_time_available,melanized_control,nonmelanized_control,dose_response_available,candidate_parameter,current_model_support,applicability,status,source_id,notes
rr011,csphaerospermum_vember2015_beta_survival,Cladosporium sphaerospermum,radioresistant,"Survival of conidia and mycelial fragments as a percentage of unirradiated control; D37 curves at 14 d","Absorbed exposure (10080 ber, as printed and not converted here) and strain",false,false,true,false,false,true,growth_survival,"unsupported_by_current_model — the CPM has no growth and no death: divide_cell! has no trigger, so a survival curve calibrates nothing in it. A model fact, not an evidence gap",prior_only,unsupported_by_current_model,RADIOTROPHIC_AUDIT_2026,"radiotrophic REFUSED: there is no growth endpoint of any kind here, only survival relative to control. This is the exact boundary the phenotype vocabulary exists to hold — elevated survival is radioresistance and nothing more. Beta modality under 0.05 mm Al: cannot enter a photon comparison. The exposure is recorded in the unit the paper printed; converting it here would invent a precision the source does not carry. Free publisher PDF, in Ukrainian."
rr012,csphaerospermum_zhdanova2004_radiotropism,Cladosporium sphaerospermum,radiotropic,"Mean return angle of hyphal growth, below 90 degrees toward the source, for strain 3176","Direction of the 109Cd source relative to the growth front",false,unverified,false,false,false,false,hamiltonian_radiation,"unsupported_by_current_model — directed hyphal elongation has no CPM representation: the entity is an isotropic biomass parcel with no elongation and no connectivity term, so there is no directional degree of freedom for a Hamiltonian term to act on",model_revision_evidence,unsupported_by_current_model,RADIOTROPHIC_AUDIT_2026,"THE ONLY ARCHITECTURE ANYWHERE IN THE AUDIT THAT COULD IN PRINCIPLE IDENTIFY A DIRECTIONAL TERM — a directional source, a spatial gradient, a quantified directional response, and a confirmed test on an exact modelled species. It is blocked twice and each blocker is independent. First, evidence: whether the dose gradient AT THE GROWTH FRONT was measured or calculated is unverified, and so are the source geometry and activity, which is why spatial_gradient_available reads unverified rather than true. Second, model: even a fully characterised gradient would arrive at a representation that cannot elongate. Elsevier paywall, not scraped. Author contact 1 in the audit."
rr013,aniger_cortesao2020_lethality,Aspergillus niger,radioresistant,"LD90 by CFU — N402 366 Gy X-ray, 506 Gy He, 112 Gy Fe; pigment-null MA93.1 353, 567 and 112 Gy; NHEJ-null MA78.6 57, 55 and 50 Gy","Absorbed dose, radiation modality, and genotype (pigment-null and NHEJ-null)",false,false,false,true,true,true,growth_survival,"unsupported_by_current_model — the CPM has no nutrient-driven biomass creation and no death rule: divide_cell! has no trigger, so an LD90 has nothing to calibrate. A model fact, not an evidence gap",model_revision_evidence,unsupported_by_current_model,RADIOTROPHIC_AUDIT_2026,"THE ISOGENIC NULL, inside one of the seven. Verbatim: 'deficiency in pigmentation did not alter survivability after exposure to ionizing radiation (X-rays or cosmic radiation).' The three pairs are indistinguishable and the helium pair runs the WRONG WAY. What carries resistance in the same dataset is DNA repair — the NHEJ mutant collapses roughly sixfold across all three modalities. This refutes preprint/modeling_radiotrophic_fitness.md:31 outright. radiotrophic REFUSED for a reason worth keeping distinct: no growth, biomass or metabolic measurement was made UNDER irradiation, which is an absence of measurement and not a measured null. The unfiltered 200 kV X-ray arm has no stated effective energy, filtration or HVL, and pooling it with the He and Fe arms would be a modality collapse."
rr014,aniger_jrr2024_gamma_germination,Aspergillus niger,radiation_responsive,"Germination 69% against colony formation 5.5% at 0.4 kGy; OD600 every about 10 min; hourly time-lapse elongation","Absorbed dose (0.2-0.8 kGy at 1.87 kGy/h) and time",false,false,true,false,false,true,growth_survival,"unsupported_by_current_model — the model has neither germination nor colony formation: divide_cell! has no trigger and state.nutrient is never read by compute_delta_H",prior_only,unsupported_by_current_model,RADIOTROPHIC_AUDIT_2026,"TWO ENDPOINTS DIVERGING BY AN ORDER OF MAGNITUDE AT THE SAME DOSE — germination is not colony formation, and a model with one growth term could not hold both. radioresistant REFUSED: survival fell monotonically and the framing is inactivation kinetics. The best time resolution in the audit (OD600 every ten minutes) and it is a well-scale optical readout, not a field statistic, so it cannot serve parcel_temporal_observable either. Supplement subscription-gated."
rr015,aniger_frontiers2023_pyomelanin_uvc,Aspergillus niger,none_demonstrated,"81.13 +/- 0.27 J/m2 transmitted at 1038 J/m2 incident through pyomelanin in KOH","Incident UV-C fluence at 254 nm and pyomelanin presence",false,false,false,true,unverified,unverified,none,"not_applicable — UV-C is not ionizing radiation for this project under any circumstances",none,not_applicable,RADIOTROPHIC_AUDIT_2026,"REJECTED ON MODALITY. Retaining it would let a UV attenuation result be read as radiation_shielding, which is precisely the error the phenotype vocabulary exists to prevent. It fails a second time on the material: the attenuator is a cell-free pigment extract in KOH, not hydrated biomass, so even under a permitted modality it would say nothing about a biofilm."
rr016,aniger_depositonce_18458_cell_wall,Aspergillus niger,none_demonstrated,"Cell-wall chitin 214.1 +/- 3.4 ug glucosamine per mg extracted wall over 11 strains (n = 3 flasks, three sub-samples, photometric duplicate, reagent blank subtracted); glucan per mg whole dry mycelium","Chitin-synthase genotype; no radiation",false,false,false,false,false,false,none,"not_applicable — a composition on a cell-wall basis binds no voxel, and this ledger populates no composition anyway",prior_only,not_applicable,RADIOTROPHIC_AUDIT_2026,"THREE FILES, THREE BASES, ONE DEPOSIT, and the README discloses none of it: chitin per gram of EXTRACTED CELL WALL, glucan per gram of WHOLE DRY MYCELIUM, and calcofluor-white fluorescence in arbitrary units normalised to the control. The plate files label both assays [mg/mg BM] and the summary files name no denominator at all, which is worse than an ambiguous one. Cell wall is not dry cell is not hydrated bulk, and neither the wall-to-cell dry mass ratio nor the water mass fraction is measured in the deposit, the thesis or the peer-reviewed companion. No radiation, no biofilm — the culture was submerged shake-flask mycelium."
rr017,aniger_frontiers2022_clinostat_masses,Aspergillus niger,none_demonstrated,"Paired wet and dry masses of colony-carrying filters (n = 3) and mycelium thickness 59 +/- 1 um","Clinostat against static growth; no radiation",false,false,false,false,false,false,none,"not_applicable — no hydrated volume was measured, so no wet bulk density is derivable and no voxel can be bound",protocol_only,blocked,RADIOTROPHIC_AUDIT_2026,"THE CLOSEST PUBLIC APPROACH TO A WATER MASS FRACTION FOR A MODELLED SPECIES, AND IT FAILS ON THE BLANK. Verbatim, the weighed object is 'a pre-weighted aluminum paper' plus filter plus colony, so recovering w_water needs the aluminium tare AND the filter's own retained water — a stronger obstruction than a single missing blank. A thickness is not a volume, and _require_volume() refuses a bare number precisely because it cannot say what it encloses. No surface-water removal protocol is documented. Status is blocked rather than not_applicable because one author request (contact 2 in the audit) would change it."
rr018,bsubtilis_biostudies_sbiad474,Bacillus subtilis,none_demonstrated,"Volumetric colony biofilm imaging of wild type and six matrix mutants at 48 h and 72 h, z-step 3.87 um, 1024 squared over 890 um","Matrix genotype and time; NO RADIATION WAS APPLIED",false,false,true,false,false,false,parcel_temporal_observable,"represented_but_uncalibrated — biomass_autocorrelation_decay is field-level on BOTH sides, which is what makes it eligible, but dt_MCS = a^2 * S_sim / S_exp still needs a pitch and the pitch is blocked",pipeline_validation,blocked,RADIOTROPHIC_AUDIT_2026,"THE BEST EXACT-SPECIES VOLUMETRIC DEPOSIT IN THE AUDIT, AND IT CALIBRATES NO RADIATION TERM BECAUSE NOTHING WAS IRRADIATED. Three independent caveats survive that: the only channels are constitutive cytoplasmic GFP and mKate2, with no matrix stain, no membrane dye and no general biomass stain anywhere in the study, so segmentation_basis is cells_only and HydratedVolume.require_whole_biofilm() refuses it outright; the 100% GFP volumetric condition is a single acquisition at each timepoint, so it cannot satisfy the held-out rule on its own; and a 3.87 um z-step against a 0.869 um lateral pixel is a 4.45:1 anisotropy that floors any pitch derived from it."
rr019,bsubtilis_heidata_kh6ndd_sxt,Bacillus subtilis,none_demonstrated,"31 label-free hydrated soft-X-ray tomograms at 530 eV, 92 projections","Sample state — 8 of the 31 files are suspension cells at t = 0, not biofilm; no radiation as an independent variable",false,false,unverified,false,false,false,parcel_temporal_observable,"represented_but_uncalibrated — the one dataset that measures a biomass volume fraction the way apply_occupancy() needs, and its own voxel calibration is self-inconsistent",pipeline_validation,blocked,RADIOTROPHIC_AUDIT_2026,"THE 530 eV BEAM IS AN IMAGING PROBE, NOT AN EXPOSURE: it is not a dose axis and must never be entered as one. The deposited TIFF headers carry unit=micron with spacing=2.105e-07, which is 0.21 picometre, against an article field of view given as a per-acquisition range of 15-17 um, so the voxel size cannot be recovered even by arithmetic and no length derived from these files is usable until the authors confirm it. Access is verified-but-UA-dependent: a plain curl user-agent returned HTTP 200 with restricted false while a markdown-fetching client was challenged by Anubis. No challenge was defeated."
rr020,bsubtilis_biostudies_sbsst261,Bacillus subtilis,none_demonstrated,"Biofilm edges at 24 h and 5 d, Leica .lif","Time; no radiation",false,false,true,false,false,false,parcel_temporal_observable,"represented_but_uncalibrated — two timepoints is a temporal axis, and a temporal axis without a pitch still yields no seconds per MCS",pipeline_validation,blocked,RADIOTROPHIC_AUDIT_2026,"Edges rather than whole colonies, which bounds what a field-level statistic computed on it would even describe, and no licence is stated in the record. Nothing was irradiated: like every B. subtilis row here it can exercise the harness on a named modelled species instead of the V. cholerae surrogate, and that is the ceiling."
rr021,bsubtilis_dryad_f4qrfj71n,Bacillus subtilis,none_demonstrated,"Confocal of 20 um cryosections with dual transcriptional reporters at 48 h","Reporter genotype; no radiation",false,false,false,false,false,false,none,"not_applicable — a single timepoint carries no temporal statistic, so there is no both-sides quantity to match",pipeline_validation,not_applicable,RADIOTROPHIC_AUDIT_2026,"Recorded here mainly to carry its size trap forward: Dryad storageSize is CUMULATIVE ACROSS VERSIONS and reports 215,767,147,677 B against a current-version total of 49,717,304,106 B, a factor of 4.34. The manifest sum is the download budget. CC0-1.0; the Dryad Anubis proof-of-work was not probed and not defeated, and the per-file SHA-256 digests let a manual copy be verified byte-for-byte instead."
rr022,bsubtilis_zenodo_3544513_sigmab,Bacillus subtilis,none_demonstrated,"Sigma-B pulsing from confocal time-lapse","Time; no radiation",false,false,true,false,false,false,none,"not_applicable — a per-cell reporter trace is not a field-level statistic, and a cell is not a parcel",pipeline_validation,not_applicable,RADIOTROPHIC_AUDIT_2026,"FAILS parcel_temporal_observable ON THE SEMANTIC HALF, not the measurement half. This is exactly what disqualified single_cell_msd in data/calibration/spatial/time_observable.csv: a cell_id is a computational biomass parcel, not an observable bacterium, so a per-cell pulsing trace and a parcel statistic are different quantities. The record describes its contents only as 'data extracted from confocal microscopy', so what is actually in the 2.45 GB is unverified."
rr023,bsubtilis_biostudies_sbsst676,Bacillus subtilis,none_demonstrated,"Colony biofilm stereo-microscope photographs at 24, 48 and 72 h across three declared biological replicates","Time; no radiation",false,false,true,false,false,false,none,"not_applicable — a macro photograph carries no volumetric field for either side of the observable",protocol_only,not_applicable,RADIOTROPHIC_AUDIT_2026,"REJECTED ON REPRESENTATIONAL GROUNDS, and painfully: the record's own file descriptions read 'Colony biofilm images obtained using stereo microscope', so 48 GB of it is macro-scale photography and not z-stacks. It is nevertheless the only exact-species deposit in the audit with explicitly labelled first, second and third biological replicates, and the citation is retained as the precedent for how replicate structure should be declared in the acquisition campaign."
rr024,bsubtilis_biostudies_sbsst577,Bacillus subtilis,none_demonstrated,"Four single-plane 2x macro time-lapse TIFF movies at exactly 377,886,841 B each","Time; no radiation",false,false,true,false,false,false,none,"not_applicable — single-plane time-lapse gives a temporal axis with no volumetric field under it",none,not_applicable,RADIOTROPHIC_AUDIT_2026,"REJECTED ON REPRESENTATIONAL GROUNDS. Identical file sizes across all four movies are consistent with a fixed-length single-plane acquisition and were not investigated further. No radiation."
rr025,soneidensis_geo_gse3876_qiu2006,Shewanella oneidensis,radiation_responsive,"170 induced and 87 repressed genes over 1 h recovery; D20 = 40 Gy in Davis and D10 about 70 Gy in TGY","Absorbed dose and recovery time",false,false,true,false,false,true,growth_survival,"unsupported_by_current_model — a D20 is a survival parameter and the CPM has neither growth nor death: divide_cell! has no trigger. A model fact, not an evidence gap",prior_only,unsupported_by_current_model,RADIOTROPHIC_AUDIT_2026,"radioresistant AFFIRMATIVELY DISCONFIRMED, verbatim: survival 'about 20 times less than that of Escherichia coli and about 200 times less than that of Deinococcus radiodurans'. That is a measured negative, not an absence, and it is worth more than most positives in this ledger. A transcriptome alone does not define a CPM scale parameter, and the 60Co field is stated as 109 Gy/min on ice with no source geometry and no dosimetry chain."
rr026,soneidensis_brown2015_xray_metal_reduction,Shewanella oneidensis,radiation_responsive,"D10 about 84 Gy and D20 about 57 Gy; lag extended to about 7.5 h at 95 Gy; FT-IR and MALDI fingerprints; Fe(III) reduction more than doubled at 50 Gy","Absorbed dose (Faxitron CP-160 at 160 kV, 6 mA, tungsten; 0.79 Gy/min by Fricke) and time",false,false,true,false,false,true,growth_survival,"unsupported_by_current_model — survival and lag have no representation: divide_cell! has no trigger and state.nutrient is never read by compute_delta_H",model_revision_evidence,unsupported_by_current_model,RADIOTROPHIC_AUDIT_2026,"radiotrophic REFUSED on four separate grounds: total biomass yield was unchanged, the lag was EXTENDED rather than shortened, the effect required exogenous riboflavin as a shuttle, and viability was a small fraction of control. The load-bearing finding is elsewhere and it is a model finding: Fe(III) reduction more than doubled in a population whose viability had collapsed, so REDUCING ACTIVITY IS DECOUPLED FROM VIABLE CELL COUNT and a fortiori from taxonomic abundance and from CPM site occupancy. That is direct empirical support for the refusal in active_from_taxonomic() and against the hard-coded default X_red = 0.3 labelled '(Shewanella proxy)'. Note that even a perfect f_red,dry would not unblock RADIODIALYSIS, which is blocked by a units error at biofilms_potts.jl:1341-1342 and :1445-1446, not by missing data. The tungsten bremsstrahlung spectrum has no stated effective energy."
rr027,shewanella_dryad_8sc52,Shewanella oneidensis,none_demonstrated,"SERS chemical maps of an Ag-precipitating biofilm at 6, 9 and 35 d, 0.5 um per pixel","Biofilm age; no radiation (a 532 nm probe)",false,false,true,false,false,false,parcel_temporal_observable,"represented_but_uncalibrated — three biofilm ages give a temporal axis, but a chemical map is not a biomass occupancy field and the model side computes occupancy",prior_only,blocked,RADIOTROPHIC_AUDIT_2026,"THE THIRD ARRAY AXIS IS SPECTRAL, NOT SPATIAL. Each ASCII export is exactly 1600 x 63,001, verified by line-length arithmetic on a 2 MB range read, and the filenames carry the token z0 — which is the trap, since a z-token invites the reading that this is a stack. It is not. This row also corrects data/calibration/spatial/dataset_candidates.csv, whose size_bytes = 5142000000 with size_basis = current_version is a rounded storageSize; the manifest sum is 5,141,559,882 B over 7 files, itself 43,604 B below what storageSize reports, unreconciled. Dryad's Anubis challenge did not need defeating: Zenodo 4944335 serves byte-identical files, verified by MD5 against the Dryad API."
rr028,soneidensis_dryad_p8cz8w9rw_magnetite,Shewanella oneidensis,none_demonstrated,"ZFC/FC magnetometry, XRD and FTIR of magnetite before and after MR-1 reduction","Mineral reduction state; no radiation",false,false,false,false,false,false,none,"not_applicable — mineralogy binds no voxel and carries no biomass field",prior_only,not_applicable,RADIOTROPHIC_AUDIT_2026,"Metal-reduction chemistry rather than biofilm morphology or radiation response. Second live instance of the Dryad size trap: storageSize reports 835,554 B against a current version (4) of 768,305 B over 5 CSVs. browser_manual; the proof-of-work was not defeated."
rr029,shewanella_zenodo_pedot,Shewanella oneidensis,none_demonstrated,"Wettability, roughness, FTIR, electrochemistry and LIVE/DEAD staining on PEDOT:PSS; Olympus .oir at 0.2072 um per pixel","Electrode surface treatment; no radiation",false,false,false,false,false,false,none,"not_applicable — a single optical plane cannot carry a 3-D field on the experimental side",none,not_applicable,RADIOTROPHIC_AUDIT_2026,"SUPERSEDES THE inspect_first VERDICT ON THIS RECORD IN data/calibration/spatial/dataset_candidates.csv. It was inspected: every .oir reports <BaseDimension>1024 1024 1 2 1</BaseDimension> and <ImplExtendMax>212.132 212.132 0.000</ImplExtendMax> — Z = 1 and a z extent of 0.000 um. Single plane. The 0.2072 um per pixel calibration is lateral only and must not be read as a voxel size."
rr030,soneidensis_aem2017_flowcell_clsm,Shewanella oneidensis,none_demonstrated,"CLSM z-stacks with x-z reslicing; thickness about 10 um at +0.4 V; areal cell density 40 +/- 2.2 cells per 100 um2 at about 10 um from the electrode","Electrode potential; no radiation",false,false,unverified,false,false,false,none,"not_applicable — relative comparisons in figures bind no voxel and deposit no field",protocol_only,blocked,RADIOTROPHIC_AUDIT_2026,"THE BEST METHOD PRECEDENT IN THE AUDIT AND ZERO CALIBRATABLE NUMBERS. Cells and EPS are stained SEPARATELY (AFP for cells, ConA-Alexa 594 for EPS), which is the design the acquisition contract wants and which almost nothing else in this ledger does. But protein and EPS are relative comparisons inside figures rather than absolute masses with matched blanks, thickness at five random points is not a whole_biofilm_envelope volume, there is no water content, and the raw stacks are not deposited. Blocked rather than not_applicable because a deposit would change it."
rr031,soneidensis_frontiers_electrospun_dry_weight,Shewanella oneidensis,none_demonstrated,"Dry weight equivalent of anode biofilms, derived from cell-lysate protein content","Electrode material; no radiation",false,false,false,false,false,false,none,"not_applicable — a derived quantity wearing a gravimetric label is not a mass",none,not_applicable,RADIOTROPHIC_AUDIT_2026,"REFUSED AS A DRY-MASS SOURCE. Verbatim: 'The dry weight equivalent of the biofilms attached to the anodes was quantified by analysis of the protein content of cell lysate.' That is a colorimetric reading multiplied by an undeclared protein-to-dry-mass factor, reported per whole electrode with no area normalisation, on a porous nanofibre mat whose biofilm reportedly fills about 8% of pore space. No CLSM, no thickness, no water content, no wet mass."
rr032,ointermedium_am7_genbank_mk268754,Ochrobactrum intermedium (Brucella intermedia),none_demonstrated,"1086 bp partial 16S sequence; isolation_source 'soil around Kakrapar Atomic Power Station'","not_applicable — a deposited sequence has no experimental variable",false,false,false,false,false,false,none,"not_applicable — AN ISOLATION SOURCE IS NOT AN EXPOSURE, and nothing else exists to map",none,blocked,RADIOTROPHIC_AUDIT_2026,"THE ENTIRE PUBLIC FOOTPRINT OF THIS STRAIN IS 1086 BASE PAIRS AND ONE PAYWALLED ABSTRACT. Zero genomes, BioSamples, SRA runs, proteomes, transcriptomes, images or deposited datasets, and no culture-collection accession, so whether the strain is obtainable at all is unverified. The taxonomic mapping is recorded and not collapsed: NCBI taxid 94625 is now served as Brucella intermedia with Ochrobactrum intermedium retained as a synonym, the reclassification is actively contested in the literature, both names must travel together as the Wangiella/Exophiala mapping does, and the risk-group determination belongs to the institutional biosafety committee and must precede culturing."
rr033,ointermedium_am7_shukla2020_thorium,Ochrobactrum intermedium (Brucella intermedia),none_demonstrated,"Thorium tolerance at 1000 mg/L; EPS yield unchanged under Th; FTIR functional groups","Thorium concentration — a chemical variable, not a dose",false,false,false,false,false,false,none,"not_applicable — chemical-toxicity tolerance to a metal salt is not a radiation response",none,not_applicable,RADIOTROPHIC_AUDIT_2026,"NO DOSE, NO DOSE RATE, NO DOSIMETRY WAS REPORTED. Whether the self-dose from Th-232 at that concentration over a culture period is negligible was NOT computed in this audit, and the conclusion does not require it: the paper measures a chemical endpoint either way. is_oa false, any_repository_has_fulltext false, best_oa_location null; cited 36 times with no follow-up work on AM7 by any group in six years."
rr034,ointermedium_am7_radiation_search,Ochrobactrum intermedium (Brucella intermedia),none_demonstrated,"Search result: zero irradiation records for strain AM7 across every archive named in the audit","not_applicable",false,false,false,false,false,false,none,"not_applicable — there is no record to map",none,blocked,RADIOTROPHIC_AUDIT_2026,"NO CANDIDATE FOUND. AM7 has never been exposed to ionizing radiation in any public experiment located here; its only radiation connection is its isolation source. This is a search result on one date across a named set of repositories, sampled and not exhausted — not a proof of absence. An unobtainable strain is a campaign-design problem rather than a data problem, and it lands on the biosafety item before it lands on the acquisition plan."
rr035,ointermedium_non_am7_strains,Ochrobactrum intermedium (Brucella intermedia),none_demonstrated,"Cr(VI) reduction (SDCr-5, BCR400), Cd tolerance (BB12), and 96 genome assemblies for taxid 94625","Strain identity",false,false,false,false,false,false,none,"not_applicable — a phenotype from a different strain maps to nothing here",none,not_applicable,RADIOTROPHIC_AUDIT_2026,"REJECTED ON STRAIN. These are real, quantified metal phenotypes in the same species, from different environments with different EPS. AM7's distinguishing claim is exceptional EPS production and thorium tolerance, and nothing licenses transferring a chromate-reductase phenotype from a tannery isolate to it. 'Do not collapse related species' applies a fortiori WITHIN a species."
rr036,pthoriotolerans_am3_scirep2021,Providencia thoriotolerans,none_demonstrated,"EPS yield in g% w/v, viscosity, flocculating activity, carbohydrate and protein in g% w/v, FTIR, and ICP-OES on soil","Thorium exposure of the isolate; no radiation dose of any kind",false,false,false,false,false,false,none,"not_applicable — wrong genus, and no radiation variable to map even if it were not",protocol_only,not_applicable,RADIOTROPHIC_AUDIT_2026,"REJECTED ON GENUS. Same laboratory, same isolation campaign, different organism. Read only for what it reveals about the method panel behind AM7, which is the useful part: no dry weight, no XPS, no TEM-EDX, no thorium binding capacity in mg/g, and — like AM7 — a single 16S accession as the entire deposit. That tells the campaign what to ask for and what not to expect."
rr037,dradiodurans_shukla2022_biofilm_clsm,Deinococcus radiodurans,none_demonstrated,"CLSM of a recombinant biofilm-forming derivative carrying gfp and kanR, enhanced by 25 mM Ca2+","Calcium concentration; NOTHING WAS IRRADIATED",false,false,false,false,false,false,none,"not_applicable — nothing here was irradiated, so there is no response to map",none,blocked,RADIOTROPHIC_AUDIT_2026,"none_demonstrated IS DELIBERATE AND IS THE POINT. The species' radioresistance is established elsewhere in the literature; it is NOT established by anything catalogued in this audit, and the label is not imported on reputation — that would be the same error as relabelling radioresistance as radiotrophy, run in the other direction. The abstract states verbatim: 'Deinococcus radiodurans R1 is known as a nonbiofilm former bacterium.' The imaged organism is a recombinant derivative, and no image deposit exists."
rr038,dradiodurans_manobala2020_uranium_biosorption,Deinococcus radiodurans,none_demonstrated,"Uranium biosorption kinetics against biofilm dry mass; XRD indicating uranyl phosphate deposits","Uranium concentration and contact time — a chemical variable",false,false,false,false,false,false,none,"not_applicable — a sorption capacity on a dry basis binds no voxel and describes no radiation response",protocol_only,blocked,RADIOTROPHIC_AUDIT_2026,"THE ONLY RECORD IN THE AUDIT USING BIOFILM DRY MASS AS AN INDEPENDENT VARIABLE, and it fails on basis: metal mass per DRY biomass, with no water fraction to convert it, no closed elemental set, and no metal-free control biofilm characterised the same way. The strain is not named in the abstract (DR1-bf+ is an inference from the group's 2019 companion). Uranium is a chemical sorbate here; nothing was irradiated."
