# radiotrophic_materialization_candidates — compositional and mass-basis evidence
# screened for a hydrated biofilm material
#
# THE MEASUREMENT BASIS IS THE POINT OF THIS LEDGER. Four bases appear
# below and they are FOUR DIFFERENT QUANTITIES:
#   cell-wall composition          per mg of extracted wall
#   dry-cell composition           per mg of dried whole biomass
#   hydrated bulk biofilm composition   per g wet mass or per hydrated volume
#   wet bulk density               m_wet / V_hydrated
# They are never equated and never silently converted. Cell wall is not
# dry cell is not hydrated bulk. Converting a wall fraction to a cell
# fraction needs the wall-to-cell dry mass ratio; converting a dry-cell
# fraction to hydrated bulk needs w_water = (m_wet - m_dry)/m_wet. Where
# either is absent the conversion CANNOT BE PERFORMED, and the row says so
# rather than performing it approximately.
#
# ONE DEPOSIT MIXES BASES INSIDE ITSELF AND GETS TWO ROWS FOR IT.
# depositonce-18458 assays chitin per mg of EXTRACTED CELL WALL and glucan
# per mg of LYOPHILIZED WHOLE MYCELIUM, labels both [mg/mg BM] in the plate
# files, and names NO DENOMINATOR AT ALL in the two summary files. The two
# numbers cannot be summed. That is a defect in the record, not an
# ambiguity to be resolved by a reader, so it is split into two rows and
# both are blocked.
#
# This ledger is NOT a calibration and NOT a material table. It populates
# nothing: lattice_pitch_um, density_g_cm3, seconds_per_mcs,
# normalization.hamiltonian_scale, normalization.melanin_scale and every
# material composition are untouched by every row here. wet_bulk_density is
# blank in every row of this file and blank means NOT MEASURED. It is also
# NOT a proof of absence: every "NO CANDIDATE" statement is a search result
# on one date across a named set of repositories, sampled not exhausted.
#
# candidate_material_class is one of exactly three —
# hydrated_baseline_biofilm, hydrated_melanized_biofilm,
# hydrated_metal_loaded_biofilm — or not_applicable. NO ROW CONSTITUTES A
# MATERIAL. A class name in this column is a DESTINATION, never a
# declaration: it says which of the three a completed version of this
# evidence would inform, and every row carrying one is blocked. Do not
# create seven materials because there are seven species; Catanzaro 2024
# shows the biology does not transfer between two black fungi, let alone
# the transport-relevant composition.
#
# UNIQUENESS KEY: evidence_id
# dataset_id is NOT unique here and is not meant to be: it is the join back
# to data/research/radiotrophic_dataset_candidates.csv, and one record can
# carry several distinct measurements on several distinct bases.
# Blank numeric cells mean NOT MEASURED. They are never read as zero.
# BOOLEAN cells are {true, false, unverified}. unverified is the honest
# value wherever a source did not say; a blank never means "no".
# Three text tokens, never collapsed: not_measured (the quantity was never
# measured), unverified (the source reports it and this pass did not read
# or could not reach it), not_applicable (no such quantity exists for this
# record). measurement_basis carries unverified where a quantity is
# reported against NO NAMED DENOMINATOR, which is worse than an ambiguous
# one, and not_applicable where the record makes no compositional
# measurement at all.
#
# A MELANIN MASS FRACTION IS NOT A SPECIES CONSTANT. Exactly one appears
# below (Wang 1996, 0.154) and its notes carry strain, precursor, molarity,
# duration and basis, because the same paper measures an up-to-eightfold
# spread across strains and a twentyfold collapse on another precursor.
# Any row quoting it without those five conditions is quoting a different
# quantity.
#
# STOP CONDITIONS HIT BY THIS PASS, recorded because the refusals are the
# evidence:
#   TARGET_WET_BULK_MEASUREMENT_REQUIRED — no source located pairs a wet
#     mass, a dry mass and matched blanks with a calibrated hydrated
#     volume, for any organism, under one growth condition. Without a
#     hydrated volume there is no rho_wet, no X_total and no voxel
#     binding, whatever the composition.
#   MIXED_BASIS_DEPOSIT — the one machine-readable compositional deposit
#     for a modelled species reports two assays on two bases under one
#     label. Summing them would fabricate a composition.
#   PUBLIC_COMPONENTS_FOUND_BUT_NOT_PAIRED — composition exists for one
#     species (A. niger, cell-wall basis, no radiation, no morphology, no
#     biofilm), morphology for another, radiation response for four, and
#     no two are on the same specimen.
#   NO OpenMC PHOTON VALIDATION CANDIDATE — the only measured transmission
#     dataset in the audit is Sr-90 BETA against a Geant4 comparison, and
#     its result is that melanin provides NO improved shielding against a
#     cellulose control of matched elemental composition.
#   RADIODIALYSIS_BLOCKED_BY_UNITS_ERROR — f_red,dry was not found for any
#     biofilm system and nothing found even attempts the measurement, but
#     even a perfect f_red,dry would not unblock the gate: it is blocked at
#     biofilms_potts.jl:1341-1342 and :1445-1446, by arithmetic, not data.
#
# THREE ATTRACTIVE NUMBERS WERE LOCATED AND REFUSED, each with its own row:
# a 1.09 g/cm3 cell buoyant density (wrong basis — a cell excludes the
# matrix and the pore water), a set of biofilm biomass concentrations
# imported into a modelling paper from prior literature (declared, and
# measured in a 2x2x2 mm NMR voxel three orders coarser than any plausible
# pitch), and genome-scale biomass objective functions (a declared
# stoichiometry, frequently borrowed wholesale from E. coli, on a dry
# basis). Each is dimensionally plausible, widely cited, easy to justify in
# a sentence, and wrong. density_g_cm3 stays blank.
#
# SOURCE REGISTRY: every source_id resolves in data/sources.csv, to the
# same RADIOTROPHIC_AUDIT_2026 row that backs
# data/research/radiotrophic_dataset_candidates.csv. data/research/ sits
# outside the two calibration branches, whose registries are branch-local
# on purpose. Individual DOIs and accessions live in that ledger's
# persistent_identifier column and are not duplicated here.
#
# ACCESS NOTE: nine access controls were encountered during the audit and
# none was circumvented. Where a number sits behind one it is recorded as
# unverified with the control named, never transcribed as fact.
evidence_id,dataset_id,species,material_state,measurement_basis,wet_bulk_density,water_fraction,dry_solids_fraction,ash_fraction,CHNS_available,oxygen_basis,melanin_mass_fraction,EPS_components,metal_identity,metal_loading,oxidation_state,medium_recipe,paired_with_morphology,paired_with_radiation,candidate_material_class,openmc_contribution,radiodialysis_contribution,applicability,status,source_id,notes
soneidensis_magnetite_mineral,soneidensis_dryad_p8cz8w9rw_magnetite,Shewanella oneidensis,magnetite mineral before and after MR-1 reduction; not a biofilm,not_applicable,,,,,false,not_applicable,not_applicable,not_measured,iron,not_measured,Fe(II)/Fe(III) magnetite by XRD and magnetometry,not_applicable,false,false,not_applicable,none,none,mineral_not_biomass,blocked,RADIOTROPHIC_AUDIT_2026,"A MINERAL CHARACTERISED OUTSIDE A BIOFILM. ZFC/FC magnetometry, XRD and FTIR of magnetite before and after reduction by MR-1 — five CSVs, 768305 B in the current version. It says nothing about how much iron a biofilm carries, in what speciation, per unit of anything, so every composition cell is not_measured and the material class is not_applicable. SIZE TRAP, LIVE: Dryad storageSize reports 835554 B and is CUMULATIVE ACROSS VERSIONS; the current version is 768305 B. The manifest sum is the download budget. Access is browser_manual: Dryad fronts its download endpoints with Anubis and the challenge was not defeated."
shewanella_pedot_engineered_polymer,shewanella_zenodo_pedot,Shewanella oneidensis,PEDOT:PSS-coated electrode with an attached biofilm,not_applicable,,,,,false,not_applicable,not_applicable,not_measured,not_applicable,not_applicable,not_applicable,not read in this pass,unverified,false,not_applicable,none,none,engineered_substrate_not_biomass,not_applicable,RADIOTROPHIC_AUDIT_2026,"THE ROW MOST LIKELY TO BE MISTAKEN FOR A CONDUCTIVE OR METAL-LOADED BIOFILM MATERIAL, AND IT IS NEITHER. What is characterised is the ENGINEERED POLYMER — wettability, roughness, FTIR, electrochemistry — plus LIVE/DEAD imaging of what grows on it. There is no biomass mass, no water content and no elemental set, so it can inform no material class. It is also not volumetric: every Olympus .oir reports <BaseDimension>1024 1024 1 2 1</BaseDimension> and <ImplExtendMax>212.132 212.132 0.000</ImplExtendMax> — Z = 1 and a z extent of 0.000 um, a single plane at 0.2072 um/px. This supersedes the inspect_first verdict the same record carries in data/calibration/spatial/dataset_candidates.csv."
shewanella_cao2011_eps_uranium,shewanella_cao2011_eps_uranium,Shewanella sp. HRCR-1,extracted EPS in solution with U(VI),not_applicable,,,,,false,not_applicable,not_applicable,unverified,uranium,unverified,U(VI),not_applicable,false,false,not_applicable,none,none,wrong_species,not_applicable,RADIOTROPHIC_AUDIT_2026,"REJECTED ON SPECIES. Shewanella sp. HRCR-1 is an environmental isolate, not S. oneidensis MR-1, and 'do not collapse related species' applies before any of its EPS chemistry is read. Data availability compounds it: the ACS figshare collection holds exactly one item, a supporting-information PDF, and the PNNL Datahub node and OSTI record are bibliographic only. Kept because a keyword search for Shewanella EPS uranium returns it first and it would otherwise be re-derived by a later pass."
ointermedium_am7_eps_thorium,ointermedium_am7_shukla2020_thorium,Ochrobactrum intermedium AM7 (NCBI serves taxid 94625 as Brucella intermedia),culture broth EPS; state not characterised,unverified,,,,,false,not_applicable,not_applicable,EPS yield in g% w/v (no mass denominator); carbohydrate and protein in g% w/v,thorium,not_measured,unverified (Th salt at 1000 mg/L; speciation not reported),unverified (RSM run table not published),false,false,hydrated_metal_loaded_biofilm,none,none,strain_may_not_be_obtainable,blocked,RADIOTROPHIC_AUDIT_2026,"THE ENTIRE PUBLIC FOOTPRINT OF THIS STRAIN IS 1086 BASE PAIRS AND ONE PAYWALLED ABSTRACT. EPS yield is reported in g% w/v — a concentration in culture broth, which names no biomass denominator at all and is therefore on NONE of the four bases; measurement_basis is unverified for exactly that reason. No dry weight, no thorium binding capacity in mg/g, no XPS, no TEM-EDX. Thorium tolerance at 1000 mg/L is CHEMICAL-TOXICITY tolerance to a metal salt: no dose, no dose rate, no dosimetry was reported, and AM7 has never been exposed to ionizing radiation in any public experiment. ITS ONLY RADIATION CONNECTION IS ITS ISOLATION SOURCE — soil around Kakrapar Atomic Power Station — AND AN ISOLATION SOURCE IS NOT AN EXPOSURE. OpenAlex reports is_oa false and best_oa_location null; no culture-collection accession was located, so whether the strain is obtainable at all is unverified, which is a campaign-design problem rather than a data problem. Both names must travel together and this audit assigns no risk group: that determination belongs to the institutional biosafety committee and must precede culturing."
pthoriotolerans_am3_method_panel,pthoriotolerans_am3_scirep2021,Providencia thoriotolerans AM3,culture broth EPS; state not characterised,unverified,,,,,false,not_applicable,not_applicable,EPS yield in g% w/v; viscosity; flocculating activity; carbohydrate and protein in g% w/v,thorium,not_measured,unverified,unverified,false,false,not_applicable,none,none,method_precedent_only,not_applicable,RADIOTROPHIC_AUDIT_2026,"REJECTED ON GENUS AND READ ONLY FOR WHAT IT REVEALS ABOUT THE AM7 METHODS. Same laboratory, same isolation campaign, wrong genus. Its measurement panel is the panel AM7 was measured with: EPS yield in g% w/v, viscosity, flocculating activity, carbohydrate and protein in g% w/v, FTIR, and ICP-OES ON SOIL. No dry weight, no binding capacity in mg per g, and — like AM7 — a single 16S accession as its entire deposit. That panel cannot produce a composition on any of the four bases, so an author request to this group should ask for masses and blanks, not for more of the same panel."
melanin_vasileiou2020_beta_transmission,melanin_zenodo_3667494_vasileiou2020,not_applicable (isolated melanin; no organism),melanin in solution and in suspension against a cellulose control of matched elemental composition,not_applicable,,,,,unverified,not_applicable,not_measured,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,false,true,not_applicable,workflow_exercise_only,none,transport_comparison_only,blocked,RADIOTROPHIC_AUDIT_2026,"THE ONLY MEASURED TRANSMISSION DATASET IN THE WHOLE AUDIT AND ITS RESULT IS A NULL: 'melanin does not provide improved shielding in comparison to cellulose from beta-radiation.' That is the physically expected outcome if attenuation is governed by areal density and Z, and it strips melanin of any special shielding status absent a spatial-arrangement argument. THREE REASONS IT IS NOT AN OpenMC PHOTON BENCHMARK: the modality is Sr-90 BETA, electrons and not photons; the 40 kVp X-ray case in the same archive appears in GEANT4 SIMULATION ONLY and was never measured; and the comparison engine is Geant4, not OpenMC. Agreement against it would license the statement 'the transport-comparison workflow was exercised' and nothing stronger. There is no biomass here at all — melanin in solution is not a hydrated biofilm — so it informs no material class. The 'matched elemental composition' of the control is asserted in the text and its values were not read, hence CHNS_available unverified. 13235258 B, MD5 641b6fb1..."
melanin_pla_leo_composite,melanin_pla_pnas2025_leo,not_applicable (engineered composite),dry melanin-PLA biocomposite exposed in low Earth orbit,not_applicable,,,,,false,not_applicable,not_measured,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,false,true,not_applicable,none,none,wrong_material_state,not_applicable,RADIOTROPHIC_AUDIT_2026,"REJECTED ON MATERIAL STATE AND ON OUTCOME. The measured outcome is polymer mass loss and surface wrinkling — DEGRADATION OF A PLASTIC — not transmitted radiation reduced by biomass, so it is not an attenuation measurement whatever its abstract suggests. The material is a dry engineered composite and every class in this ledger is HYDRATED; a dry composite cannot inform a hydrated bulk composition even in principle, because the water is the largest single mass term the classes exist to carry. The LEO exposure is additionally confounded with atomic-oxygen erosion and thermal cycling, which the abstract itself names as co-acting mechanisms."
csphaerospermum_iss_attenuator,csphaerospermum_iss_frontiers2022,Cladosporium sphaerospermum,fungal biomass grown over 13.33 mm of potato dextrose agar in a Petri dish,not_applicable,,,,,false,not_applicable,not_measured,not_measured,not_applicable,not_applicable,not_applicable,potato dextrose agar; 13.33 mm depth,false,true,not_applicable,none,none,iss_field_irreconcilable,blocked,RADIOTROPHIC_AUDIT_2026,"THE FLAGSHIP SHIELDING RECORD AND IT CHARACTERISES ITS OWN ATTENUATOR NOT AT ALL. No areal density, no elemental composition, no thickness of biomass separable from the 13.33 mm of agar that dominates the attenuation path, and MELANIN WAS NEVER MEASURED — the paper says 'presumably constant' and 'putatively'. The shielding result is 147 against 151 CPM, n = 1 dish, one sensor pair, p = 0.069, with the phase-1 negative control at p = 0.970. NO DOSE AXIS EXISTS: 'Due to the nature of the employed radiation sensors (PIN photodiode), dosimetric data was not obtained', and the supplement carries two mutually inconsistent count-to-dose conversions differing by 4.4x, both dividing someone else's whole-body dose rate by this detector's count rate. RECONCILIATION IS A STOP CONDITION, not a task: it needs an incident particle spectrum by species and energy at the sensor, a detector response function for the X100-7 SMD in that field, a mass model of everything between space and the diode, and the attenuator's own areal density and composition. All four are absent and supplying any of them would mean inventing it. The widely-quoted 2.17 +/- 0.25% attenuation figure exists in NO version — bioRxiv v1 says 2.17 +/- 0.35%, v7 says ~0.84%, the published article says neither — and peer review struck both 'radiotrophic' and 'radiation-shield' from the title."
aniger_pyomelanin_uvc_transmission,aniger_frontiers2023_pyomelanin_uvc,Aspergillus niger,pyomelanin extract in KOH solution,not_applicable,,,,,false,not_applicable,not_measured,not_applicable,not_applicable,not_applicable,not_applicable,KOH extract; concentration basis not stated,false,false,not_applicable,none,none,wrong_modality,not_applicable,RADIOTROPHIC_AUDIT_2026,"REJECTED ON MODALITY, AND IT IS THE MOST TEMPTING REJECTION IN THE FILE BECAUSE IT IS A REAL TRANSMISSION MEASUREMENT: 81.13 +/- 0.27 J/m2 transmitted of 1038 J/m2 incident through pyomelanin in KOH. UV-C AT 254 nm IS NOT IONIZING RADIATION FOR THIS PROJECT UNDER ANY CIRCUMSTANCES, and retaining it would let a UV attenuation result be read as photon shielding by biomass. It also has no mass basis: an extract in KOH at an unstated concentration gives no areal density and no mass per unit area, so even within its own modality it cannot yield an attenuation coefficient for a material."
melanized_fungi_dadachova2007_dry_weight_delta,melanized_fungi_dadachova2007_radiotrophy,Cryptococcus neoformans; Wangiella (Exophiala) dermatitidis,cell pellets weighed dry after growth under a 188Re field,dry-cell composition,,,,,false,not_applicable,not_measured,not_applicable,not_applicable,not_applicable,not_applicable,not read in this pass,false,true,not_applicable,none,none,change_not_fraction,blocked,RADIOTROPHIC_AUDIT_2026,"A DRY-WEIGHT DIFFERENCE BETWEEN ARMS IS NOT A DRY SOLIDS FRACTION. This is the record that earns the word radiotrophic in the sibling ledger, and it earns it on growth contrasts: dry weight +6.5% (C. neoformans, P = 0.02) and +8-10% (W. dermatitidis, P = 0.02), CFU ~2.5x, 14C-acetate ~3x. Those percentages are CHANGES BETWEEN IRRADIATED AND CONTROL ARMS, not the fraction of a hydrated biofilm that is solids, so dry_solids_fraction stays blank and this row exists to keep the two from being confused. No wet mass, no volume, no elemental set, no melanin quantification against dose. Melanin also carried a BASELINE COST here — non-irradiated non-melanized cells grew better and incorporated more 14C-acetate than non-irradiated melanized cells — so even the growth contrast is confounded by a difference present without radiation."
melanin_polymer_identity_pacelli2017,cneoformans_cantarcticus_pacelli2017_melanin,Cryptococcus neoformans; Cryomyces antarcticus,melanized and non-melanized cells; DOPA-melanin against DHN-melanin,not_applicable,,,,,false,not_applicable,not_measured,not_applicable,not_applicable,not_applicable,not_applicable,L-dopa supplementation for the induced arm; constitutive for the other,false,true,hydrated_melanized_biofilm,none,none,polymer_must_be_named,blocked,RADIOTROPHIC_AUDIT_2026,"'MELANIN' DENOTES AT LEAST THREE DIFFERENT POLYMERS ACROSS THIS AUDIT — induced DOPA-melanin, constitutive DHN-melanin, and allomelanin — AND THIS RECORD STATES THE DISTINCTION EXPLICITLY FOR ITS OWN TWO ARMS. They differ in elemental composition, and NO RECORD IN THE AUDIT SUPPLIES AN ELEMENTAL COMPOSITION FOR ANY OF THEM, so no melanized-biofilm material composition is derivable from the located literature at all. Any future hydrated_melanized_biofilm must name which polymer, and a composition measured on one may not be carried to the other. This is also the one record where melanin measurably alters survival under an ionizing modality (deuterons, both species, p < 1e-4), and its X-ray result for C. neoformans is hedged as 'probably' — a hedge in an abstract is not a measurement — while its two metabolic proxies move in OPPOSITE directions in the same cells (XTT up, ATP down in melanized strains)."
melanin_not_transferable_catanzaro2024,cantarcticus_kpetricola_catanzaro2024_dhn,Cryomyces antarcticus; Knufia petricola,melanized and DHN-knockout rock-inhabiting black fungi,not_applicable,,,,,false,not_applicable,not_measured,not_applicable,not_applicable,not_applicable,not_applicable,not read in this pass,false,false,not_applicable,none,none,structural_finding_only,not_applicable,RADIOTROPHIC_AUDIT_2026,"THE STRUCTURAL ARGUMENT AGAINST A PER-SPECIES MELANIN CONSTANT, AND THE REASON THIS LEDGER CAPS ITSELF AT THREE MATERIAL CLASSES. The same pigment was knocked out with the same gene class in two rock-inhabiting black fungi: 'DHN melanin provided UV-B protection in C. antarcticus, whereas the same pigment or even carotenoids proved ineffective in K. petricola', concluding that 'although the adaptive trait of DHN melanization commonly occurs across black fungi, it is not equally functional.' n >= 9, the best-replicated record in the audit. THE MODALITY IS UV-B SO NOTHING TRANSFERS TO THE IONIZING CASE; the structural finding does, and it is independent support for the standing prohibition 'do not create seven materials because there are seven species'. Both species are outside the seven and are retained as mechanistic surrogates only — surrogate status is enforced, not conventional."
prior_refused_cell_buoyant_density,biofilm_density_and_composition_priors_refused,not_applicable (generic bacterial cells),individual cells in a density gradient,wet bulk density,,,,,false,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,false,false,not_applicable,none,none,refused_wrong_basis,blocked,RADIOTROPHIC_AUDIT_2026,"REFUSED. The Loferer-Krossbacher/Fagerbakke lineage supplies a 1.09 g/cm3 figure with a ~30% dry-matter figure, and BOTH ARE LEFT OUT OF THE NUMERIC COLUMNS OF THIS ROW ON PURPOSE — wet_bulk_density and dry_solids_fraction are blank because nothing measured them for a biofilm. It is a CELL BUOYANT DENSITY from density-gradient centrifugation of individual cells, while density_basis must be wet_bulk and the binding sentence assigns a HYDRATED BULK BIOFILM material to a voxel: a parcel bundles cells AND their extracellular material AND the interstitial water. A cell buoyant density excludes the matrix and the pore water and overstates the bulk by roughly the void fraction. It is dimensionally plausible, widely cited, easy to justify in a sentence, and wrong. This row exists so that the next pass finds the refusal instead of the number."
prior_refused_nmr_voxel_concentrations,biofilm_density_and_composition_priors_refused,not_applicable (mixed-culture biofilm in a modelling paper),biofilm within a 2x2x2 mm3 NMR voxel,hydrated bulk biofilm composition,,,,,false,not_applicable,not_applicable,cells; bound EPS; loosely associated EPS (all imported from prior literature),not_applicable,not_applicable,not_applicable,not_applicable,false,false,not_applicable,none,none,refused_declared_evidence,blocked,RADIOTROPHIC_AUDIT_2026,"REFUSED. The Frontiers Env Sci 2017 concentrations (cells 224 mM, bound EPS 168 mM, loosely associated EPS 56 mM, at 113 g biomass per mole from the empirical formula C5H7O2N) are on the RIGHT BASIS and are still refused, which is the point of recording them: they are cited to Nielsen 1997 and Laspidou and Rittmann 2002, IMPORTED FROM PRIOR LITERATURE AND NOT MEASURED ON THAT SYSTEM. Under the repository's vocabulary that is evidence_basis=declared, which sits in BLOCKED_EVIDENCE, and export.problems_for() would refuse them with 'a proxy or declared composition is a placeholder, and shipping it would launder it into a measurement.' Importing them would be exactly that laundering. A second and independent failure: the measurement volume is a 2x2x2 mm3 NMR voxel, a millimetre-scale bulk-averaging volume three orders of magnitude coarser than any plausible lattice pitch."
prior_refused_gem_biomass_objective,biofilm_density_and_composition_priors_refused,Shewanella oneidensis,genome-scale model biomass objective function,dry-cell composition,,,,,false,not_applicable,not_applicable,macromolecular pools (declared stoichiometry),not_applicable,not_applicable,not_applicable,not_applicable,false,false,not_applicable,none,none,refused_declared_evidence,blocked,RADIOTROPHIC_AUDIT_2026,"REFUSED. Genome-scale metabolic models were the ONLY route located to an S. oneidensis elemental composition, which is why the refusal is written down rather than assumed. A biomass reaction is a DECLARED STOICHIOMETRY assembled from macromolecular assumptions and frequently borrowed wholesale from E. coli, so it fails the evidence rule; it is also on a dry basis with no w_water anywhere in reach, so it fails the basis rule independently. Two failures, either one sufficient. Nothing about the ease of extracting a closing elemental vector from a GEM makes the vector a measurement."
no_paired_wet_bulk_measurement_exists,target_species_3d_radiation_search,all seven modelled species,not_applicable,not_applicable,,,,,false,not_applicable,not_applicable,not_measured,not_applicable,not_applicable,not_applicable,not_applicable,false,false,not_applicable,none,none,none,blocked,RADIOTROPHIC_AUDIT_2026,"NO CANDIDATE FOUND. No public source located in this audit pairs a wet mass, a dry mass and matched blanks with a calibrated hydrated volume, for ANY organism, under ONE growth condition — and without a hydrated volume there is no rho_wet, no X_total and no voxel binding, whatever the composition. The four near-misses each fail differently and each has its own row above. THE PAIRED EXPERIMENT MUST BE DESIGNED, on one system under one growth condition: replicate-level wet mass and dry mass with matched hydrated and dry substrate blanks; a hydrated volume on a whole_biofilm_envelope basis or a declared pore_volume_fraction; ash content; CHNS plus ICP-OES/ICP-MS closing to 1 on a WET-BULK basis; a calibrated 3D stack of the same specimen; and a characterised dose field with a measured gradient. Until then the honest state of the material table is HEADER-ONLY, and header-only is not a placeholder for invented rows. This is a search result on one date across a named set of repositories, sampled and not exhausted — it is not a proof of absence."
